Sem,Cod Docente,Sede,Atributo,Calificación
1,D18113,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18113,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18113,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18113,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18113,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18113,LIMA CENTRO,ACTITUD,Desaprobado
1,D18114,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18114,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18114,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18114,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18114,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18114,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18114,LIMA CENTRO,ACTITUD,Desaprobado
1,D18119,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18119,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18119,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18119,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18119,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18119,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18119,LIMA CENTRO,ACTITUD,Desaprobado
1,D18120,LIMA CENTRO,ASISTENCIA,Observado
1,D18120,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18120,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18120,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18120,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18120,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18120,LIMA CENTRO,ACTITUD,Desaprobado
1,D18122,WILSON,ASISTENCIA,Observado
1,D18122,WILSON,PUNTUALIDAD,Desaprobado
1,D18122,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18122,WILSON,OBSERVACIÓN,Desaprobado
1,D18122,WILSON,CAPACITACIÓN,Desaprobado
1,D18122,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18122,WILSON,ACTITUD,Desaprobado
1,D18124,TOMAS VALLE,ASISTENCIA,Aprobado
1,D18124,TOMAS VALLE,PUNTUALIDAD,Observado
1,D18124,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18124,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D18124,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D18124,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18124,TOMAS VALLE,ACTITUD,Desaprobado
1,D18125,WILSON,ASISTENCIA,Aprobado
1,D18125,WILSON,PUNTUALIDAD,Desaprobado
1,D18125,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18125,WILSON,OBSERVACIÓN,Desaprobado
1,D18125,WILSON,CAPACITACIÓN,Desaprobado
1,D18125,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18125,WILSON,ACTITUD,Desaprobado
1,D18126,WILSON,ASISTENCIA,Observado
1,D18126,WILSON,PUNTUALIDAD,Desaprobado
1,D18126,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18126,WILSON,OBSERVACIÓN,Desaprobado
1,D18126,WILSON,CAPACITACIÓN,Desaprobado
1,D18126,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18126,WILSON,ACTITUD,Desaprobado
1,D18127,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18127,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18127,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18127,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18127,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18127,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18127,LIMA CENTRO,ACTITUD,Desaprobado
1,D18128,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18128,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18128,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18128,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18128,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18128,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18128,LIMA CENTRO,ACTITUD,Desaprobado
1,D18132,SJM,ASISTENCIA,Desaprobado
1,D18132,SJM,PUNTUALIDAD,Desaprobado
1,D18132,SJM,TOMA DE ASISTENCIA,Observado
1,D18132,SJM,OBSERVACIÓN,Desaprobado
1,D18132,SJM,CAPACITACIÓN,Desaprobado
1,D18132,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18132,SJM,ACTITUD,Desaprobado
1,D18135,ATE,ASISTENCIA,Observado
1,D18135,ATE,PUNTUALIDAD,Observado
1,D18135,ATE,TOMA DE ASISTENCIA,Aprobado
1,D18135,ATE,OBSERVACIÓN,Desaprobado
1,D18135,ATE,CAPACITACIÓN,Desaprobado
1,D18135,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18135,ATE,ACTITUD,Desaprobado
1,D18136,TOMAS VALLE,ASISTENCIA,Observado
1,D18136,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18136,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18136,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D18136,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D18136,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18136,TOMAS VALLE,ACTITUD,Desaprobado
1,D18138,SJM,ASISTENCIA,Observado
1,D18138,SJM,PUNTUALIDAD,Desaprobado
1,D18138,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18138,SJM,OBSERVACIÓN,Desaprobado
1,D18138,SJM,CAPACITACIÓN,Desaprobado
1,D18138,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18138,SJM,ACTITUD,Desaprobado
1,D18139,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18139,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18139,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18139,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18139,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18139,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18139,LIMA CENTRO,ACTITUD,Desaprobado
1,D18144,ATE,ASISTENCIA,Aprobado
1,D18144,ATE,PUNTUALIDAD,Desaprobado
1,D18144,ATE,TOMA DE ASISTENCIA,Aprobado
1,D18144,ATE,OBSERVACIÓN,Desaprobado
1,D18144,ATE,CAPACITACIÓN,Desaprobado
1,D18144,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18144,ATE,ACTITUD,Desaprobado
1,D18157,SJM,ASISTENCIA,Observado
1,D18157,SJM,PUNTUALIDAD,Aprobado
1,D18157,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18157,SJM,OBSERVACIÓN,Desaprobado
1,D18157,SJM,CAPACITACIÓN,Desaprobado
1,D18157,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18157,SJM,ACTITUD,Desaprobado
1,D18158,WILSON,ASISTENCIA,Observado
1,D18158,WILSON,PUNTUALIDAD,Desaprobado
1,D18158,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18158,WILSON,OBSERVACIÓN,Desaprobado
1,D18158,WILSON,CAPACITACIÓN,Desaprobado
1,D18158,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18158,WILSON,ACTITUD,Desaprobado
1,D18159,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18159,LIMA CENTRO,PUNTUALIDAD,Observado
1,D18159,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D18159,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18159,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18159,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18159,LIMA CENTRO,ACTITUD,Desaprobado
1,D18160,WILSON,ASISTENCIA,Observado
1,D18160,WILSON,PUNTUALIDAD,Desaprobado
1,D18160,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18160,WILSON,OBSERVACIÓN,Desaprobado
1,D18160,WILSON,CAPACITACIÓN,Desaprobado
1,D18160,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18160,WILSON,ACTITUD,Desaprobado
1,D18165,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D18165,LIMA CENTRO,PUNTUALIDAD,Observado
1,D18165,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18165,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18165,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18165,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18165,LIMA CENTRO,ACTITUD,Desaprobado
1,D18166,SJM,ASISTENCIA,Observado
1,D18166,SJM,PUNTUALIDAD,Desaprobado
1,D18166,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18166,SJM,OBSERVACIÓN,Desaprobado
1,D18166,SJM,CAPACITACIÓN,Desaprobado
1,D18166,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18166,SJM,ACTITUD,Desaprobado
1,D18167,SJM,ASISTENCIA,Observado
1,D18167,SJM,PUNTUALIDAD,Desaprobado
1,D18167,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18167,SJM,OBSERVACIÓN,Desaprobado
1,D18167,SJM,CAPACITACIÓN,Desaprobado
1,D18167,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18167,SJM,ACTITUD,Desaprobado
1,D18169,ATE,ASISTENCIA,Observado
1,D18169,ATE,PUNTUALIDAD,Desaprobado
1,D18169,ATE,TOMA DE ASISTENCIA,Aprobado
1,D18169,ATE,OBSERVACIÓN,Desaprobado
1,D18169,ATE,CAPACITACIÓN,Desaprobado
1,D18169,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18169,ATE,ACTITUD,Desaprobado
1,D18170,LIMA CENTRO,ASISTENCIA,Observado
1,D18170,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18170,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18170,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18170,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18170,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18170,LIMA CENTRO,ACTITUD,Desaprobado
1,D18171,SJL,ASISTENCIA,Aprobado
1,D18171,SJL,PUNTUALIDAD,Desaprobado
1,D18171,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18171,SJL,OBSERVACIÓN,Desaprobado
1,D18171,SJL,CAPACITACIÓN,Desaprobado
1,D18171,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18171,SJL,ACTITUD,Desaprobado
1,D18173,TOMAS VALLE,ASISTENCIA,Aprobado
1,D18173,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18173,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18173,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D18173,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D18173,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18173,TOMAS VALLE,ACTITUD,Desaprobado
1,D18174,TOMAS VALLE,ASISTENCIA,Observado
1,D18174,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18174,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18174,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D18174,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D18174,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18174,TOMAS VALLE,ACTITUD,Desaprobado
1,D18175,TOMAS VALLE,ASISTENCIA,Observado
1,D18175,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18175,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18175,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D18175,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D18175,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18175,TOMAS VALLE,ACTITUD,Desaprobado
1,D18177,TOMAS VALLE,ASISTENCIA,Aprobado
1,D18177,TOMAS VALLE,PUNTUALIDAD,Observado
1,D18177,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18177,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D18177,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D18177,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18177,TOMAS VALLE,ACTITUD,Desaprobado
1,D18179,SJM,ASISTENCIA,Observado
1,D18179,SJM,PUNTUALIDAD,Aprobado
1,D18179,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18179,SJM,OBSERVACIÓN,Desaprobado
1,D18179,SJM,CAPACITACIÓN,Desaprobado
1,D18179,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18179,SJM,ACTITUD,Desaprobado
1,D18180,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18180,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18180,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18180,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18180,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18180,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18180,LIMA CENTRO,ACTITUD,Desaprobado
1,D18182,SJM,ASISTENCIA,Observado
1,D18182,SJM,PUNTUALIDAD,Desaprobado
1,D18182,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18182,SJM,OBSERVACIÓN,Desaprobado
1,D18182,SJM,CAPACITACIÓN,Desaprobado
1,D18182,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18182,SJM,ACTITUD,Desaprobado
1,D18183,TOMAS VALLE,ASISTENCIA,Observado
1,D18183,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18183,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18183,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D18183,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D18183,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18183,TOMAS VALLE,ACTITUD,Desaprobado
1,D18184,PIURA,ASISTENCIA,Aprobado
1,D18184,PIURA,PUNTUALIDAD,Aprobado
1,D18184,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18184,PIURA,OBSERVACIÓN,Desaprobado
1,D18184,PIURA,CAPACITACIÓN,Desaprobado
1,D18184,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18184,PIURA,ACTITUD,Desaprobado
1,D18186,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18186,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18186,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18186,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18186,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18186,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18186,LIMA CENTRO,ACTITUD,Desaprobado
1,D18189,SJM,ASISTENCIA,Observado
1,D18189,SJM,PUNTUALIDAD,Observado
1,D18189,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18189,SJM,OBSERVACIÓN,Desaprobado
1,D18189,SJM,CAPACITACIÓN,Desaprobado
1,D18189,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18189,SJM,ACTITUD,Desaprobado
1,D18193,WILSON,ASISTENCIA,Observado
1,D18193,WILSON,PUNTUALIDAD,Desaprobado
1,D18193,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18193,WILSON,OBSERVACIÓN,Desaprobado
1,D18193,WILSON,CAPACITACIÓN,Desaprobado
1,D18193,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18193,WILSON,ACTITUD,Desaprobado
1,D18194,LIMA CENTRO,ASISTENCIA,Observado
1,D18194,LIMA CENTRO,PUNTUALIDAD,Observado
1,D18194,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18194,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18194,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18194,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18194,LIMA CENTRO,ACTITUD,Desaprobado
1,D18201,TOMAS VALLE,ASISTENCIA,Observado
1,D18201,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18201,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18201,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D18201,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D18201,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18201,TOMAS VALLE,ACTITUD,Desaprobado
1,D18205,SJL,ASISTENCIA,Observado
1,D18205,SJL,PUNTUALIDAD,Aprobado
1,D18205,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18205,SJL,OBSERVACIÓN,Desaprobado
1,D18205,SJL,CAPACITACIÓN,Desaprobado
1,D18205,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18205,SJL,ACTITUD,Desaprobado
1,D18208,SJL,ASISTENCIA,Observado
1,D18208,SJL,PUNTUALIDAD,Desaprobado
1,D18208,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18208,SJL,OBSERVACIÓN,Desaprobado
1,D18208,SJL,CAPACITACIÓN,Desaprobado
1,D18208,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18208,SJL,ACTITUD,Desaprobado
1,D18210,SJL,ASISTENCIA,Aprobado
1,D18210,SJL,PUNTUALIDAD,Desaprobado
1,D18210,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18210,SJL,OBSERVACIÓN,Desaprobado
1,D18210,SJL,CAPACITACIÓN,Desaprobado
1,D18210,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18210,SJL,ACTITUD,Desaprobado
1,D18214,PIURA,ASISTENCIA,Observado
1,D18214,PIURA,PUNTUALIDAD,Observado
1,D18214,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18214,PIURA,OBSERVACIÓN,Desaprobado
1,D18214,PIURA,CAPACITACIÓN,Desaprobado
1,D18214,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18214,PIURA,ACTITUD,Desaprobado
1,D18216,PIURA,ASISTENCIA,Observado
1,D18216,PIURA,PUNTUALIDAD,Desaprobado
1,D18216,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18216,PIURA,OBSERVACIÓN,Desaprobado
1,D18216,PIURA,CAPACITACIÓN,Desaprobado
1,D18216,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18216,PIURA,ACTITUD,Desaprobado
1,D18219,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18219,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18219,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18219,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18219,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18219,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18219,LIMA CENTRO,ACTITUD,Desaprobado
1,D18222,SJM,ASISTENCIA,Observado
1,D18222,SJM,PUNTUALIDAD,Desaprobado
1,D18222,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18222,SJM,OBSERVACIÓN,Desaprobado
1,D18222,SJM,CAPACITACIÓN,Desaprobado
1,D18222,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18222,SJM,ACTITUD,Desaprobado
1,D18226,SJM,ASISTENCIA,Observado
1,D18226,SJM,PUNTUALIDAD,Desaprobado
1,D18226,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18226,SJM,OBSERVACIÓN,Desaprobado
1,D18226,SJM,CAPACITACIÓN,Desaprobado
1,D18226,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18226,SJM,ACTITUD,Desaprobado
1,D18228,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18228,LIMA CENTRO,PUNTUALIDAD,Observado
1,D18228,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18228,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18228,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18228,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18228,LIMA CENTRO,ACTITUD,Desaprobado
1,D18230,SJM,ASISTENCIA,Aprobado
1,D18230,SJM,PUNTUALIDAD,Desaprobado
1,D18230,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18230,SJM,OBSERVACIÓN,Desaprobado
1,D18230,SJM,CAPACITACIÓN,Desaprobado
1,D18230,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18230,SJM,ACTITUD,Desaprobado
1,D18231,ATE,ASISTENCIA,Observado
1,D18231,ATE,PUNTUALIDAD,Desaprobado
1,D18231,ATE,TOMA DE ASISTENCIA,Aprobado
1,D18231,ATE,OBSERVACIÓN,Desaprobado
1,D18231,ATE,CAPACITACIÓN,Desaprobado
1,D18231,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18231,ATE,ACTITUD,Desaprobado
1,D18232,TOMAS VALLE,ASISTENCIA,Aprobado
1,D18232,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18232,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18232,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D18232,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D18232,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18232,TOMAS VALLE,ACTITUD,Desaprobado
1,D18233,CHICLAYO,ASISTENCIA,Observado
1,D18233,CHICLAYO,PUNTUALIDAD,Desaprobado
1,D18233,CHICLAYO,TOMA DE ASISTENCIA,Aprobado
1,D18233,CHICLAYO,OBSERVACIÓN,Desaprobado
1,D18233,CHICLAYO,CAPACITACIÓN,Desaprobado
1,D18233,CHICLAYO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18233,CHICLAYO,ACTITUD,Desaprobado
1,D18237,PIURA,ASISTENCIA,Aprobado
1,D18237,PIURA,PUNTUALIDAD,Desaprobado
1,D18237,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18237,PIURA,OBSERVACIÓN,Desaprobado
1,D18237,PIURA,CAPACITACIÓN,Desaprobado
1,D18237,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18237,PIURA,ACTITUD,Desaprobado
1,D18242,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18242,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18242,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18242,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18242,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18242,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18242,LIMA CENTRO,ACTITUD,Desaprobado
1,D18243,LIMA CENTRO,ASISTENCIA,Observado
1,D18243,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18243,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18243,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D18243,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D18243,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18243,LIMA CENTRO,ACTITUD,Desaprobado
1,D18245,CHICLAYO,ASISTENCIA,Aprobado
1,D18245,CHICLAYO,PUNTUALIDAD,Observado
1,D18245,CHICLAYO,TOMA DE ASISTENCIA,Aprobado
1,D18245,CHICLAYO,OBSERVACIÓN,Desaprobado
1,D18245,CHICLAYO,CAPACITACIÓN,Desaprobado
1,D18245,CHICLAYO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18245,CHICLAYO,ACTITUD,Desaprobado
1,D18246,CHICLAYO,ASISTENCIA,Aprobado
1,D18246,CHICLAYO,PUNTUALIDAD,Desaprobado
1,D18246,CHICLAYO,TOMA DE ASISTENCIA,Aprobado
1,D18246,CHICLAYO,OBSERVACIÓN,Desaprobado
1,D18246,CHICLAYO,CAPACITACIÓN,Desaprobado
1,D18246,CHICLAYO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18246,CHICLAYO,ACTITUD,Desaprobado
1,D18249,WILSON,ASISTENCIA,Observado
1,D18249,WILSON,PUNTUALIDAD,Desaprobado
1,D18249,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18249,WILSON,OBSERVACIÓN,Desaprobado
1,D18249,WILSON,CAPACITACIÓN,Desaprobado
1,D18249,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18249,WILSON,ACTITUD,Desaprobado
1,D18252,PIURA,ASISTENCIA,Aprobado
1,D18252,PIURA,PUNTUALIDAD,Desaprobado
1,D18252,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18252,PIURA,OBSERVACIÓN,Desaprobado
1,D18252,PIURA,CAPACITACIÓN,Desaprobado
1,D18252,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18252,PIURA,ACTITUD,Desaprobado
1,D18253,PIURA,ASISTENCIA,Observado
1,D18253,PIURA,PUNTUALIDAD,Observado
1,D18253,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18253,PIURA,OBSERVACIÓN,Desaprobado
1,D18253,PIURA,CAPACITACIÓN,Desaprobado
1,D18253,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18253,PIURA,ACTITUD,Desaprobado
1,D18254,PIURA,ASISTENCIA,Aprobado
1,D18254,PIURA,PUNTUALIDAD,Desaprobado
1,D18254,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18254,PIURA,OBSERVACIÓN,Desaprobado
1,D18254,PIURA,CAPACITACIÓN,Desaprobado
1,D18254,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18254,PIURA,ACTITUD,Desaprobado
1,D18255,PIURA,ASISTENCIA,Observado
1,D18255,PIURA,PUNTUALIDAD,Desaprobado
1,D18255,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18255,PIURA,OBSERVACIÓN,Desaprobado
1,D18255,PIURA,CAPACITACIÓN,Desaprobado
1,D18255,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18255,PIURA,ACTITUD,Desaprobado
1,D18256,PIURA,ASISTENCIA,Observado
1,D18256,PIURA,PUNTUALIDAD,Desaprobado
1,D18256,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18256,PIURA,OBSERVACIÓN,Desaprobado
1,D18256,PIURA,CAPACITACIÓN,Desaprobado
1,D18256,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18256,PIURA,ACTITUD,Desaprobado
1,D18257,PIURA,ASISTENCIA,Aprobado
1,D18257,PIURA,PUNTUALIDAD,Desaprobado
1,D18257,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18257,PIURA,OBSERVACIÓN,Desaprobado
1,D18257,PIURA,CAPACITACIÓN,Desaprobado
