Sem,Cod Docente,Sede,Atributo,Calificacion
1,D18126,WILSON,PUNTUALIDAD,Desaprobado
1,D18126,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18126,WILSON,Observacion,Desaprobado
1,D18126,WILSON,Capacitacion,Desaprobado
1,D18126,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18126,WILSON,ACTITUD,Desaprobado
1,D18127,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18127,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18127,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18127,LIMA CENTRO,Observacion,Desaprobado
1,D18127,LIMA CENTRO,Capacitacion,Desaprobado
1,D18127,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18127,LIMA CENTRO,ACTITUD,Desaprobado
1,D18128,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18128,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18128,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18128,LIMA CENTRO,Observacion,Desaprobado
1,D18128,LIMA CENTRO,Capacitacion,Desaprobado
1,D18128,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18128,LIMA CENTRO,ACTITUD,Desaprobado
1,D18132,SJM,ASISTENCIA,Desaprobado
1,D18132,SJM,PUNTUALIDAD,Desaprobado
1,D18132,SJM,TOMA DE ASISTENCIA,Observado
1,D18132,SJM,Observacion,Desaprobado
1,D18132,SJM,Capacitacion,Desaprobado
1,D18132,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18132,SJM,ACTITUD,Desaprobado
1,D18135,ATE,ASISTENCIA,Observado
1,D18135,ATE,PUNTUALIDAD,Observado
1,D18135,ATE,TOMA DE ASISTENCIA,Aprobado
1,D18135,ATE,Observacion,Desaprobado
1,D18135,ATE,Capacitacion,Desaprobado
1,D18135,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18135,ATE,ACTITUD,Desaprobado
1,D18136,TOMAS VALLE,ASISTENCIA,Observado
1,D18136,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18136,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18136,TOMAS VALLE,Observacion,Desaprobado
1,D18136,TOMAS VALLE,Capacitacion,Desaprobado
1,D18136,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18136,TOMAS VALLE,ACTITUD,Desaprobado
1,D18138,SJM,ASISTENCIA,Observado
1,D18138,SJM,PUNTUALIDAD,Desaprobado
1,D18138,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18138,SJM,Observacion,Desaprobado
1,D18138,SJM,Capacitacion,Desaprobado
1,D18138,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18138,SJM,ACTITUD,Desaprobado
1,D18139,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18139,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18139,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18139,LIMA CENTRO,Observacion,Desaprobado
1,D18139,LIMA CENTRO,Capacitacion,Desaprobado
1,D18139,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18139,LIMA CENTRO,ACTITUD,Desaprobado
1,D18144,ATE,ASISTENCIA,Aprobado
1,D18144,ATE,PUNTUALIDAD,Desaprobado
1,D18144,ATE,TOMA DE ASISTENCIA,Aprobado
1,D18144,ATE,Observacion,Desaprobado
1,D18144,ATE,Capacitacion,Desaprobado
1,D18144,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18144,ATE,ACTITUD,Desaprobado
1,D18157,SJM,ASISTENCIA,Observado
1,D18157,SJM,PUNTUALIDAD,Aprobado
1,D18157,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18157,SJM,Observacion,Desaprobado
1,D18157,SJM,Capacitacion,Desaprobado
1,D18157,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18157,SJM,ACTITUD,Desaprobado
1,D18158,WILSON,ASISTENCIA,Observado
1,D18158,WILSON,PUNTUALIDAD,Desaprobado
1,D18158,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18158,WILSON,Observacion,Desaprobado
1,D18158,WILSON,Capacitacion,Desaprobado
1,D18158,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18158,WILSON,ACTITUD,Desaprobado
1,D18159,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18159,LIMA CENTRO,PUNTUALIDAD,Observado
1,D18159,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D18159,LIMA CENTRO,Observacion,Desaprobado
1,D18159,LIMA CENTRO,Capacitacion,Desaprobado
1,D18159,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18159,LIMA CENTRO,ACTITUD,Desaprobado
1,D18160,WILSON,ASISTENCIA,Observado
1,D18160,WILSON,PUNTUALIDAD,Desaprobado
1,D18160,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18160,WILSON,Observacion,Desaprobado
1,D18160,WILSON,Capacitacion,Desaprobado
1,D18160,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18160,WILSON,ACTITUD,Desaprobado
1,D18165,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D18165,LIMA CENTRO,PUNTUALIDAD,Observado
1,D18165,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18165,LIMA CENTRO,Observacion,Desaprobado
1,D18165,LIMA CENTRO,Capacitacion,Desaprobado
1,D18165,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18165,LIMA CENTRO,ACTITUD,Desaprobado
1,D18166,SJM,ASISTENCIA,Observado
1,D18166,SJM,PUNTUALIDAD,Desaprobado
1,D18166,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18166,SJM,Observacion,Desaprobado
1,D18166,SJM,Capacitacion,Desaprobado
1,D18166,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18166,SJM,ACTITUD,Desaprobado
1,D18167,SJM,ASISTENCIA,Observado
1,D18167,SJM,PUNTUALIDAD,Desaprobado
1,D18167,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18167,SJM,Observacion,Desaprobado
1,D18167,SJM,Capacitacion,Desaprobado
1,D18167,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18167,SJM,ACTITUD,Desaprobado
1,D18169,ATE,ASISTENCIA,Observado
1,D18169,ATE,PUNTUALIDAD,Desaprobado
1,D18169,ATE,TOMA DE ASISTENCIA,Aprobado
1,D18169,ATE,Observacion,Desaprobado
1,D18169,ATE,Capacitacion,Desaprobado
1,D18169,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18169,ATE,ACTITUD,Desaprobado
1,D18170,LIMA CENTRO,ASISTENCIA,Observado
1,D18170,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18170,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18170,LIMA CENTRO,Observacion,Desaprobado
1,D18170,LIMA CENTRO,Capacitacion,Desaprobado
1,D18170,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18170,LIMA CENTRO,ACTITUD,Desaprobado
1,D18171,SJL,ASISTENCIA,Aprobado
1,D18171,SJL,PUNTUALIDAD,Desaprobado
1,D18171,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18171,SJL,Observacion,Desaprobado
1,D18171,SJL,Capacitacion,Desaprobado
1,D18171,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18171,SJL,ACTITUD,Desaprobado
1,D18173,TOMAS VALLE,ASISTENCIA,Aprobado
1,D18173,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18173,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18173,TOMAS VALLE,Observacion,Desaprobado
1,D18173,TOMAS VALLE,Capacitacion,Desaprobado
1,D18173,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18173,TOMAS VALLE,ACTITUD,Desaprobado
1,D18174,TOMAS VALLE,ASISTENCIA,Observado
1,D18174,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18174,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18174,TOMAS VALLE,Observacion,Desaprobado
1,D18174,TOMAS VALLE,Capacitacion,Desaprobado
1,D18174,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18174,TOMAS VALLE,ACTITUD,Desaprobado
1,D18175,TOMAS VALLE,ASISTENCIA,Observado
1,D18175,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18175,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18175,TOMAS VALLE,Observacion,Desaprobado
1,D18175,TOMAS VALLE,Capacitacion,Desaprobado
1,D18175,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18175,TOMAS VALLE,ACTITUD,Desaprobado
1,D18177,TOMAS VALLE,ASISTENCIA,Aprobado
1,D18177,TOMAS VALLE,PUNTUALIDAD,Observado
1,D18177,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18177,TOMAS VALLE,Observacion,Desaprobado
1,D18177,TOMAS VALLE,Capacitacion,Desaprobado
1,D18177,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18177,TOMAS VALLE,ACTITUD,Desaprobado
1,D18179,SJM,ASISTENCIA,Observado
1,D18179,SJM,PUNTUALIDAD,Aprobado
1,D18179,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18179,SJM,Observacion,Desaprobado
1,D18179,SJM,Capacitacion,Desaprobado
1,D18179,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18179,SJM,ACTITUD,Desaprobado
1,D18180,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18180,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18180,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18180,LIMA CENTRO,Observacion,Desaprobado
1,D18180,LIMA CENTRO,Capacitacion,Desaprobado
1,D18180,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18180,LIMA CENTRO,ACTITUD,Desaprobado
1,D18182,SJM,ASISTENCIA,Observado
1,D18182,SJM,PUNTUALIDAD,Desaprobado
1,D18182,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18182,SJM,Observacion,Desaprobado
1,D18182,SJM,Capacitacion,Desaprobado
1,D18182,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18182,SJM,ACTITUD,Desaprobado
1,D18183,TOMAS VALLE,ASISTENCIA,Observado
1,D18183,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18183,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18183,TOMAS VALLE,Observacion,Desaprobado
1,D18183,TOMAS VALLE,Capacitacion,Desaprobado
1,D18183,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18183,TOMAS VALLE,ACTITUD,Desaprobado
1,D18184,PIURA,ASISTENCIA,Aprobado
1,D18184,PIURA,PUNTUALIDAD,Aprobado
1,D18184,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18184,PIURA,Observacion,Desaprobado
1,D18184,PIURA,Capacitacion,Desaprobado
1,D18184,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18184,PIURA,ACTITUD,Desaprobado
1,D18186,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18186,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18186,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18186,LIMA CENTRO,Observacion,Desaprobado
1,D18186,LIMA CENTRO,Capacitacion,Desaprobado
1,D18186,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18186,LIMA CENTRO,ACTITUD,Desaprobado
1,D18189,SJM,ASISTENCIA,Observado
1,D18189,SJM,PUNTUALIDAD,Observado
1,D18189,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18189,SJM,Observacion,Desaprobado
1,D18189,SJM,Capacitacion,Desaprobado
1,D18189,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18189,SJM,ACTITUD,Desaprobado
1,D18193,WILSON,ASISTENCIA,Observado
1,D18193,WILSON,PUNTUALIDAD,Desaprobado
1,D18193,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18193,WILSON,Observacion,Desaprobado
1,D18193,WILSON,Capacitacion,Desaprobado
1,D18193,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18193,WILSON,ACTITUD,Desaprobado
1,D18194,LIMA CENTRO,ASISTENCIA,Observado
1,D18194,LIMA CENTRO,PUNTUALIDAD,Observado
1,D18194,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18194,LIMA CENTRO,Observacion,Desaprobado
1,D18194,LIMA CENTRO,Capacitacion,Desaprobado
1,D18194,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18194,LIMA CENTRO,ACTITUD,Desaprobado
1,D18201,TOMAS VALLE,ASISTENCIA,Observado
1,D18201,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18201,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18201,TOMAS VALLE,Observacion,Desaprobado
1,D18201,TOMAS VALLE,Capacitacion,Desaprobado
1,D18201,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18201,TOMAS VALLE,ACTITUD,Desaprobado
1,D18205,SJL,ASISTENCIA,Observado
1,D18205,SJL,PUNTUALIDAD,Aprobado
1,D18205,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18205,SJL,Observacion,Desaprobado
1,D18205,SJL,Capacitacion,Desaprobado
1,D18205,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18205,SJL,ACTITUD,Desaprobado
1,D18208,SJL,ASISTENCIA,Observado
1,D18208,SJL,PUNTUALIDAD,Desaprobado
1,D18208,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18208,SJL,Observacion,Desaprobado
1,D18208,SJL,Capacitacion,Desaprobado
1,D18208,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18208,SJL,ACTITUD,Desaprobado
1,D18210,SJL,ASISTENCIA,Aprobado
1,D18210,SJL,PUNTUALIDAD,Desaprobado
1,D18210,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18210,SJL,Observacion,Desaprobado
1,D18210,SJL,Capacitacion,Desaprobado
1,D18210,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18210,SJL,ACTITUD,Desaprobado
1,D18214,PIURA,ASISTENCIA,Observado
1,D18214,PIURA,PUNTUALIDAD,Observado
1,D18214,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18214,PIURA,Observacion,Desaprobado
1,D18214,PIURA,Capacitacion,Desaprobado
1,D18214,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18214,PIURA,ACTITUD,Desaprobado
1,D18216,PIURA,ASISTENCIA,Observado
1,D18216,PIURA,PUNTUALIDAD,Desaprobado
1,D18216,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18216,PIURA,Observacion,Desaprobado
1,D18216,PIURA,Capacitacion,Desaprobado
1,D18216,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18216,PIURA,ACTITUD,Desaprobado
1,D18219,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18219,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18219,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18219,LIMA CENTRO,Observacion,Desaprobado
1,D18219,LIMA CENTRO,Capacitacion,Desaprobado
1,D18219,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18219,LIMA CENTRO,ACTITUD,Desaprobado
1,D18222,SJM,ASISTENCIA,Observado
1,D18222,SJM,PUNTUALIDAD,Desaprobado
1,D18222,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18222,SJM,Observacion,Desaprobado
1,D18222,SJM,Capacitacion,Desaprobado
1,D18222,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18222,SJM,ACTITUD,Desaprobado
1,D18226,SJM,ASISTENCIA,Observado
1,D18226,SJM,PUNTUALIDAD,Desaprobado
1,D18226,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18226,SJM,Observacion,Desaprobado
1,D18226,SJM,Capacitacion,Desaprobado
1,D18226,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18226,SJM,ACTITUD,Desaprobado
1,D18228,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18228,LIMA CENTRO,PUNTUALIDAD,Observado
1,D18228,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18228,LIMA CENTRO,Observacion,Desaprobado
1,D18228,LIMA CENTRO,Capacitacion,Desaprobado
1,D18228,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18228,LIMA CENTRO,ACTITUD,Desaprobado
1,D18230,SJM,ASISTENCIA,Aprobado
1,D18230,SJM,PUNTUALIDAD,Desaprobado
1,D18230,SJM,TOMA DE ASISTENCIA,Aprobado
1,D18230,SJM,Observacion,Desaprobado
1,D18230,SJM,Capacitacion,Desaprobado
1,D18230,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D18230,SJM,ACTITUD,Desaprobado
1,D18231,ATE,ASISTENCIA,Observado
1,D18231,ATE,PUNTUALIDAD,Desaprobado
1,D18231,ATE,TOMA DE ASISTENCIA,Aprobado
1,D18231,ATE,Observacion,Desaprobado
1,D18231,ATE,Capacitacion,Desaprobado
1,D18231,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18231,ATE,ACTITUD,Desaprobado
1,D18232,TOMAS VALLE,ASISTENCIA,Aprobado
1,D18232,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D18232,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D18232,TOMAS VALLE,Observacion,Desaprobado
1,D18232,TOMAS VALLE,Capacitacion,Desaprobado
1,D18232,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18232,TOMAS VALLE,ACTITUD,Desaprobado
1,D18233,CHICLAYO,ASISTENCIA,Observado
1,D18233,CHICLAYO,PUNTUALIDAD,Desaprobado
1,D18233,CHICLAYO,TOMA DE ASISTENCIA,Aprobado
1,D18233,CHICLAYO,Observacion,Desaprobado
1,D18233,CHICLAYO,Capacitacion,Desaprobado
1,D18233,CHICLAYO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18233,CHICLAYO,ACTITUD,Desaprobado
1,D18237,PIURA,ASISTENCIA,Aprobado
1,D18237,PIURA,PUNTUALIDAD,Desaprobado
1,D18237,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18237,PIURA,Observacion,Desaprobado
1,D18237,PIURA,Capacitacion,Desaprobado
1,D18237,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18237,PIURA,ACTITUD,Desaprobado
1,D18242,LIMA CENTRO,ASISTENCIA,Aprobado
1,D18242,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18242,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18242,LIMA CENTRO,Observacion,Desaprobado
1,D18242,LIMA CENTRO,Capacitacion,Desaprobado
1,D18242,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18242,LIMA CENTRO,ACTITUD,Desaprobado
1,D18243,LIMA CENTRO,ASISTENCIA,Observado
1,D18243,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D18243,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D18243,LIMA CENTRO,Observacion,Desaprobado
1,D18243,LIMA CENTRO,Capacitacion,Desaprobado
1,D18243,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18243,LIMA CENTRO,ACTITUD,Desaprobado
1,D18245,CHICLAYO,ASISTENCIA,Aprobado
1,D18245,CHICLAYO,PUNTUALIDAD,Observado
1,D18245,CHICLAYO,TOMA DE ASISTENCIA,Aprobado
1,D18245,CHICLAYO,Observacion,Desaprobado
1,D18245,CHICLAYO,Capacitacion,Desaprobado
1,D18245,CHICLAYO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18245,CHICLAYO,ACTITUD,Desaprobado
1,D18246,CHICLAYO,ASISTENCIA,Aprobado
1,D18246,CHICLAYO,PUNTUALIDAD,Desaprobado
1,D18246,CHICLAYO,TOMA DE ASISTENCIA,Aprobado
1,D18246,CHICLAYO,Observacion,Desaprobado
1,D18246,CHICLAYO,Capacitacion,Desaprobado
1,D18246,CHICLAYO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18246,CHICLAYO,ACTITUD,Desaprobado
1,D18249,WILSON,ASISTENCIA,Observado
1,D18249,WILSON,PUNTUALIDAD,Desaprobado
1,D18249,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18249,WILSON,Observacion,Desaprobado
1,D18249,WILSON,Capacitacion,Desaprobado
1,D18249,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18249,WILSON,ACTITUD,Desaprobado
1,D18252,PIURA,ASISTENCIA,Aprobado
1,D18252,PIURA,PUNTUALIDAD,Desaprobado
1,D18252,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18252,PIURA,Observacion,Desaprobado
1,D18252,PIURA,Capacitacion,Desaprobado
1,D18252,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18252,PIURA,ACTITUD,Desaprobado
1,D18253,PIURA,ASISTENCIA,Observado
1,D18253,PIURA,PUNTUALIDAD,Observado
1,D18253,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18253,PIURA,Observacion,Desaprobado
1,D18253,PIURA,Capacitacion,Desaprobado
1,D18253,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18253,PIURA,ACTITUD,Desaprobado
1,D18254,PIURA,ASISTENCIA,Aprobado
1,D18254,PIURA,PUNTUALIDAD,Desaprobado
1,D18254,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18254,PIURA,Observacion,Desaprobado
1,D18254,PIURA,Capacitacion,Desaprobado
1,D18254,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18254,PIURA,ACTITUD,Desaprobado
1,D18255,PIURA,ASISTENCIA,Observado
1,D18255,PIURA,PUNTUALIDAD,Desaprobado
1,D18255,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18255,PIURA,Observacion,Desaprobado
1,D18255,PIURA,Capacitacion,Desaprobado
1,D18255,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18255,PIURA,ACTITUD,Desaprobado
1,D18256,PIURA,ASISTENCIA,Observado
1,D18256,PIURA,PUNTUALIDAD,Desaprobado
1,D18256,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18256,PIURA,Observacion,Desaprobado
1,D18256,PIURA,Capacitacion,Desaprobado
1,D18256,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18256,PIURA,ACTITUD,Desaprobado
1,D18257,PIURA,ASISTENCIA,Aprobado
1,D18257,PIURA,PUNTUALIDAD,Desaprobado
1,D18257,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18257,PIURA,Observacion,Desaprobado
1,D18257,PIURA,Capacitacion,Desaprobado
1,D18257,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18257,PIURA,ACTITUD,Desaprobado
1,D18259,CHICLAYO,ASISTENCIA,Aprobado
1,D18259,CHICLAYO,PUNTUALIDAD,Observado
1,D18259,CHICLAYO,TOMA DE ASISTENCIA,Aprobado
1,D18259,CHICLAYO,Observacion,Desaprobado
1,D18259,CHICLAYO,Capacitacion,Desaprobado
1,D18259,CHICLAYO,METODOLOGIA ENCUESTAS,Desaprobado
1,D18259,CHICLAYO,ACTITUD,Desaprobado
1,D18261,WILSON,ASISTENCIA,Desaprobado
1,D18261,WILSON,PUNTUALIDAD,Desaprobado
1,D18261,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18261,WILSON,Observacion,Desaprobado
1,D18261,WILSON,Capacitacion,Desaprobado
1,D18261,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18261,WILSON,ACTITUD,Desaprobado
1,D18262,WILSON,ASISTENCIA,Desaprobado
1,D18262,WILSON,PUNTUALIDAD,Desaprobado
1,D18262,WILSON,TOMA DE ASISTENCIA,Observado
1,D18262,WILSON,Observacion,Desaprobado
1,D18262,WILSON,Capacitacion,Desaprobado
1,D18262,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18262,WILSON,ACTITUD,Desaprobado
1,D18263,WILSON,ASISTENCIA,Observado
1,D18263,WILSON,PUNTUALIDAD,Desaprobado
1,D18263,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18263,WILSON,Observacion,Desaprobado
1,D18263,WILSON,Capacitacion,Desaprobado
1,D18263,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18263,WILSON,ACTITUD,Desaprobado
1,D18264,ATE,ASISTENCIA,Aprobado
1,D18264,ATE,PUNTUALIDAD,Desaprobado
1,D18264,ATE,TOMA DE ASISTENCIA,Aprobado
1,D18264,ATE,Observacion,Desaprobado
1,D18264,ATE,Capacitacion,Desaprobado
1,D18264,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18264,ATE,ACTITUD,Desaprobado
1,D18265,SJL,ASISTENCIA,Observado
1,D18265,SJL,PUNTUALIDAD,Desaprobado
1,D18265,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18265,SJL,Observacion,Desaprobado
1,D18265,SJL,Capacitacion,Desaprobado
1,D18265,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18265,SJL,ACTITUD,Desaprobado
1,D18266,SJL,ASISTENCIA,Aprobado
1,D18266,SJL,PUNTUALIDAD,Aprobado
1,D18266,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18266,SJL,Observacion,Desaprobado
1,D18266,SJL,Capacitacion,Desaprobado
1,D18266,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18266,SJL,ACTITUD,Desaprobado
1,D18268,PIURA,ASISTENCIA,Observado
1,D18268,PIURA,PUNTUALIDAD,Desaprobado
1,D18268,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D18268,PIURA,Observacion,Desaprobado
1,D18268,PIURA,Capacitacion,Desaprobado
1,D18268,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D18268,PIURA,ACTITUD,Desaprobado
1,D18270,ATE,ASISTENCIA,Observado
1,D18270,ATE,PUNTUALIDAD,Desaprobado
1,D18270,ATE,TOMA DE ASISTENCIA,Aprobado
1,D18270,ATE,Observacion,Desaprobado
1,D18270,ATE,Capacitacion,Desaprobado
1,D18270,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D18270,ATE,ACTITUD,Desaprobado
1,D18272,WILSON,ASISTENCIA,Observado
1,D18272,WILSON,PUNTUALIDAD,Desaprobado
1,D18272,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D18272,WILSON,Observacion,Desaprobado
1,D18272,WILSON,Capacitacion,Desaprobado
1,D18272,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D18272,WILSON,ACTITUD,Desaprobado
1,D18273,SJL,ASISTENCIA,Observado
1,D18273,SJL,PUNTUALIDAD,Observado
1,D18273,SJL,TOMA DE ASISTENCIA,Aprobado
1,D18273,SJL,Observacion,Desaprobado
1,D18273,SJL,Capacitacion,Desaprobado
1,D18273,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D18273,SJL,ACTITUD,Desaprobado
